07:43,17:04,1,2019-01-01,990,17:37,07:57
07:43,17:05,2,2019-01-02,990,17:06,07:56
07:43,17:06,3,2019-01-03,990,16:46,07:52
07:43,17:07,4,2019-01-04,990,18:00,07:50
07:43,17:07,5,2019-01-05,990,18:20,07:56
07:43,17:08,6,2019-01-06,990,17:23,00:01
07:43,17:09,0,2019-01-07,990,17:42,07:52
07:43,17:10,1,2019-01-08,990,null,07:49
07:43,17:11,2,2019-01-09,990,17:30,07:56
07:43,17:12,3,2019-01-10,990,17:46,07:43
07:42,17:13,4,2019-01-11,990,18:04,07:58
07:42,17:14,5,2019-01-12,990,null,07:48
07:42,17:16,6,2019-01-13,990,19:45,null
07:42,17:17,0,2019-01-14,990,16:52,07:55
07:41,17:18,1,2019-01-15,990,17:49,07:55
07:41,17:19,2,2019-01-16,990,17:27,07:43
07:40,17:20,3,2019-01-17,990,17:02,07:54
07:40,17:21,4,2019-01-18,990,17:06,07:52
07:39,17:22,5,2019-01-19,990,19:40,07:53
07:39,17:23,6,2019-01-20,990,19:36,07:48
07:38,17:25,0,2019-01-21,990,18:15,07:48
07:37,17:26,1,2019-01-22,990,17:01,07:47
07:37,17:27,2,2019-01-23,990,17:32,07:51
07:36,17:28,3,2019-01-24,990,17:37,07:43
07:35,17:29,4,2019-01-25,990,16:58,07:49
07:35,17:31,5,2019-01-26,990,17:15,07:42
07:34,17:32,6,2019-01-27,990,22:35,07:46
07:33,17:33,0,2019-01-28,990,17:40,07:43
07:32,17:34,1,2019-01-29,990,17:37,07:43
07:31,17:35,2,2019-01-30,990,18:08,07:52
07:30,17:37,3,2019-01-31,990,17:25,07:45
07:29,17:38,4,2019-02-01,990,17:36,07:54
07:28,17:39,5,2019-02-02,990,16:35,07:38
07:28,17:40,6,2019-02-03,990,17:40,07:36
07:26,17:42,0,2019-02-04,990,18:02,07:37
07:25,17:43,1,2019-02-05,990,17:29,07:48
07:24,17:44,2,2019-02-06,990,17:09,07:37
07:23,17:45,3,2019-02-07,990,18:06,07:40
07:22,17:46,4,2019-02-08,990,17:51,07:37
07:21,17:48,5,2019-02-09,990,null,07:29
07:20,17:49,6,2019-02-10,990,18:58,07:25
07:19,17:50,0,2019-02-11,990,17:37,07:38
07:17,17:51,1,2019-02-12,990,16:58,07:33
07:16,17:53,2,2019-02-13,990,18:06,07:16
07:15,17:54,3,2019-02-14,990,17:46,07:35
07:14,17:55,4,2019-02-15,990,18:10,07:28
07:12,17:56,5,2019-02-16,990,21:02,07:25
07:11,17:57,6,2019-02-17,990,17:08,null
07:10,17:58,0,2019-02-18,990,18:28,07:21
07:08,18:00,1,2019-02-19,990,17:42,07:23
07:07,18:01,2,2019-02-20,990,19:00,07:19
07:06,18:02,3,2019-02-21,990,20:54,07:20
07:04,18:03,4,2019-02-22,990,18:24,07:13
07:03,18:04,5,2019-02-23,990,21:14,07:09
07:00,18:07,0,2019-02-25,990,18:09,07:13
06:58,18:08,1,2019-02-26,990,18:12,07:10
06:57,18:09,2,2019-02-27,990,17:24,07:02
06:55,18:10,3,2019-02-28,990,17:40,07:07
