07:43,17:04,1,2019-01-01,3440,17:55,null
07:43,17:05,2,2019-01-02,3440,18:50,07:49
07:43,17:06,3,2019-01-03,3440,18:17,null
07:43,17:07,4,2019-01-04,3440,18:19,07:56
07:43,17:07,5,2019-01-05,3440,19:49,00:00
07:43,17:08,6,2019-01-06,3440,20:29,null
07:43,17:09,0,2019-01-07,3440,18:39,07:59
07:43,17:10,1,2019-01-08,3440,18:55,07:58
07:43,17:11,2,2019-01-09,3440,18:13,null
07:43,17:12,3,2019-01-10,3440,18:48,null
07:42,17:13,4,2019-01-11,3440,18:38,07:55
07:42,17:14,5,2019-01-12,3440,17:33,null
07:42,17:16,6,2019-01-13,3440,22:50,null
07:42,17:17,0,2019-01-14,3440,19:14,null
07:41,17:18,1,2019-01-15,3440,18:32,07:52
07:41,17:19,2,2019-01-16,3440,18:43,07:41
07:40,17:20,3,2019-01-17,3440,18:53,07:46
07:40,17:21,4,2019-01-18,3440,18:57,07:51
07:39,17:22,5,2019-01-19,3440,18:49,07:52
07:39,17:23,6,2019-01-20,3440,22:30,null
07:38,17:25,0,2019-01-21,3440,19:23,07:56
07:37,17:27,2,2019-01-23,3440,17:58,07:53
07:36,17:28,3,2019-01-24,3440,18:31,07:44
07:35,17:29,4,2019-01-25,3440,17:56,07:53
07:35,17:31,5,2019-01-26,3440,20:08,null
07:34,17:32,6,2019-01-27,3440,17:10,null
07:33,17:33,0,2019-01-28,3440,19:13,07:48
07:32,17:34,1,2019-01-29,3440,18:29,07:40
07:31,17:35,2,2019-01-30,3440,17:39,null
07:30,17:37,3,2019-01-31,3440,18:35,null
07:29,17:38,4,2019-02-01,3440,19:18,07:45
07:28,17:39,5,2019-02-02,3440,18:49,07:50
07:26,17:42,0,2019-02-04,3440,18:57,null
07:25,17:43,1,2019-02-05,3440,18:37,null
07:24,17:44,2,2019-02-06,3440,18:29,07:38
07:23,17:45,3,2019-02-07,3440,18:00,null
07:22,17:46,4,2019-02-08,3440,18:32,null
07:21,17:48,5,2019-02-09,3440,20:21,null
07:20,17:49,6,2019-02-10,3440,17:25,null
07:19,17:50,0,2019-02-11,3440,19:14,null
07:17,17:51,1,2019-02-12,3440,18:47,07:31
07:16,17:53,2,2019-02-13,3440,18:24,null
07:15,17:54,3,2019-02-14,3440,18:21,null
07:14,17:55,4,2019-02-15,3440,18:43,null
07:12,17:56,5,2019-02-16,3440,17:04,null
07:11,17:57,6,2019-02-17,3440,22:16,07:31
07:10,17:58,0,2019-02-18,3440,18:36,null
07:08,18:00,1,2019-02-19,3440,18:57,null
07:07,18:01,2,2019-02-20,3440,17:51,07:34
07:06,18:02,3,2019-02-21,3440,19:02,null
07:04,18:03,4,2019-02-22,3440,18:57,null
07:03,18:04,5,2019-02-23,3440,18:35,null
07:01,18:05,6,2019-02-24,3440,19:48,null
07:00,18:07,0,2019-02-25,3440,18:51,null
06:58,18:08,1,2019-02-26,3440,18:59,null
06:57,18:09,2,2019-02-27,3440,19:00,null
06:55,18:10,3,2019-02-28,3440,18:26,null
